condition,root_id,side,rate_hz
baseline,720575940614199914,right,0.0
baseline,720575940614200426,right,0.0
baseline,720575940614203916,left,0.0
baseline,720575940614207850,right,0.0
baseline,720575940614218346,left,0.0
baseline,720575940614219370,left,0.0
baseline,720575940614224490,right,0.0
baseline,720575940614229159,right,0.0
baseline,720575940614229415,right,0.0
baseline,720575940614229758,right,0.0
baseline,720575940614240766,right,0.0
baseline,720575940614248446,left,0.0
baseline,720575940614251670,right,0.0
baseline,720575940614252967,left,0.0
baseline,720575940614263719,left,0.0
baseline,720575940614281214,left,0.0
baseline,720575940614282238,right,0.0
baseline,720575940614283006,right,0.0
baseline,720575940614285254,left,0.0
baseline,720575940614304012,left,0.0
baseline,720575940614306814,right,0.0
baseline,720575940614308002,left,0.0
baseline,720575940614308146,left,0.0
baseline,720575940614311079,left,0.0
baseline,720575940614311842,right,0.0
baseline,720575940614313890,left,0.0
baseline,720575940614313996,right,0.0
baseline,720575940614318482,right,0.0
baseline,720575940614326439,left,0.0
baseline,720575940614327202,right,0.0
baseline,720575940614348394,right,0.0
baseline,720575940614354619,left,0.0
baseline,720575940614371986,left,0.0
baseline,720575940614386738,left,0.0
baseline,720575940614393250,left,0.0
baseline,720575940614404288,left,0.0
baseline,720575940614412946,left,0.0
baseline,720575940614416018,left,0.0
baseline,720575940614418118,right,0.0
baseline,720575940614428722,right,0.0
baseline,720575940614443788,left,0.0
baseline,720575940614447922,right,0.0
baseline,720575940614484626,left,0.0
baseline,720575940614486322,left,0.0
baseline,720575940614486690,right,0.0
baseline,720575940614490018,right,0.0
baseline,720575940614495093,right,0.0
baseline,720575940614495138,right,0.0
baseline,720575940614498060,left,0.0
baseline,720575940614502128,left,0.0
baseline,720575940614522043,left,0.0
baseline,720575940614523871,left,0.0
baseline,720575940614524127,right,0.0
baseline,720575940614533226,left,0.0
baseline,720575940614534367,left,0.0
baseline,720575940614544034,right,0.0
baseline,720575940614549650,left,0.0
baseline,720575940614549906,left,0.0
baseline,720575940614551954,right,0.0
baseline,720575940614562098,left,0.0
baseline,720575940614586418,left,0.0
baseline,720575940614605458,left,0.0
baseline,720575940614606738,right,0.0
baseline,720575940614614203,right,0.0
baseline,720575940614625211,left,0.0
baseline,720575940614635666,left,0.0
baseline,720575940614652818,left,0.0
baseline,720575940614667926,left,0.0
baseline,720575940614674282,left,0.0
baseline,720575940614714518,right,0.0
baseline,720575940614742687,right,0.0
baseline,720575940614744991,right,0.0
baseline,720575940614749883,left,0.0
baseline,720575940614755478,left,0.0
baseline,720575940614761026,left,0.0
baseline,720575940614768278,right,0.0
baseline,720575940614769567,left,0.0
baseline,720575940614770847,right,0.0
baseline,720575940614772383,right,0.0
baseline,720575940614777247,left,0.0
baseline,720575940614778454,right,0.0
baseline,720575940614781546,left,0.0
baseline,720575940614783042,left,0.0
baseline,720575940614784918,left,0.0
baseline,720575940614785130,left,0.0
baseline,720575940614792086,left,0.0
baseline,720575940614793026,left,0.0
baseline,720575940614796354,left,0.0
baseline,720575940614803286,right,0.0
baseline,720575940614811222,right,0.0
baseline,720575940614813526,right,0.0
baseline,720575940614816598,right,0.0
baseline,720575940614822506,right,0.0
baseline,720575940614822742,right,0.0
baseline,720575940614824095,left,0.0
baseline,720575940614825026,left,0.0
baseline,720575940614825622,left,0.0
baseline,720575940614842741,left,0.0
baseline,720575940614845802,right,0.0
baseline,720575940614854294,right,0.0
baseline,720575940614861941,left,0.0
baseline,720575940614861974,right,0.0
baseline,720575940614862230,right,0.0
baseline,720575940614869387,right,0.0
baseline,720575940614871402,left,0.0
baseline,720575940614887830,right,0.0
baseline,720575940614888854,right,0.0
baseline,720575940614890902,right,0.0
baseline,720575940614893930,left,0.0
baseline,720575940614899061,left,0.0
baseline,720575940614899851,right,0.0
baseline,720575940614900886,right,0.0
baseline,720575940614902667,right,0.0
baseline,720575940614909579,right,0.0
baseline,720575940614925963,right,0.0
baseline,720575940614967007,left,0.0
baseline,720575940614969055,left,0.0
baseline,720575940614981087,right,0.0
baseline,720575940614983274,right,0.0
baseline,720575940614984927,left,0.0
baseline,720575940615019231,right,0.0
baseline,720575940615066335,right,0.0
baseline,720575940615068383,left,0.0
baseline,720575940615072373,right,0.0
baseline,720575940615090444,left,0.0
baseline,720575940615094284,left,0.0
baseline,720575940615101452,right,0.0
baseline,720575940615101708,left,0.0
baseline,720575940615113867,left,0.0
baseline,720575940615125307,right,0.0
baseline,720575940615125877,left,0.0
baseline,720575940615133894,left,0.0
baseline,720575940615134918,right,0.0
baseline,720575940615136059,right,0.0
baseline,720575940615147788,right,0.0
baseline,720575940615193100,right,0.0
baseline,720575940615196063,right,0.0
baseline,720575940615219778,right,0.0
baseline,720575940615228502,left,0.0
baseline,720575940615237170,left,0.0
baseline,720575940615243020,right,0.0
baseline,720575940615244082,left,0.0
baseline,720575940615252786,right,0.0
baseline,720575940615255090,right,0.0
baseline,720575940615257942,left,0.0
baseline,720575940615262786,left,0.0
baseline,720575940615263903,right,0.0
baseline,720575940615270559,left,0.0
baseline,720575940615270962,right,0.0
baseline,720575940615274838,left,0.0
baseline,720575940615281291,left,0.0
baseline,720575940615283618,left,0.0
baseline,720575940615289759,right,0.0
baseline,720575940615320076,left,0.0
baseline,720575940615323990,right,0.0
baseline,720575940615332418,left,0.0
baseline,720575940615332674,left,0.0
baseline,720575940615344315,right,0.0
baseline,720575940615345339,left,0.0
baseline,720575940615346363,right,0.0
baseline,720575940615356347,right,0.0
baseline,720575940615358038,left,0.0
baseline,720575940615373398,right,0.0
baseline,720575940615386324,right,0.0
baseline,720575940615395414,left,0.0
baseline,720575940615401433,right,0.0
baseline,720575940615405378,left,0.0
baseline,720575940615409625,right,0.0
baseline,720575940615447764,right,0.0
baseline,720575940615448793,right,0.0
baseline,720575940615456985,right,0.0
baseline,720575940615465433,right,0.0
baseline,720575940615476667,right,0.0
baseline,720575940615481489,right,0.0
baseline,720575940615507641,right,0.0
baseline,720575940615520086,left,0.0
baseline,720575940615527995,left,0.0
baseline,720575940615528251,left,0.0
baseline,720575940615539385,right,0.0
baseline,720575940615543995,left,0.0
baseline,720575940615544249,right,0.0
baseline,720575940615569723,right,0.0
baseline,720575940615571601,right,0.0
baseline,720575940615577542,left,0.0
baseline,720575940615604363,left,0.0
baseline,720575940615608123,right,0.0
baseline,720575940615638540,left,0.0
baseline,720575940615651014,right,0.0
baseline,720575940615671494,right,0.0
baseline,720575940615696070,right,0.0
baseline,720575940615713292,left,0.0
baseline,720575940615714060,right,0.0
baseline,720575940615717009,left,0.0
baseline,720575940615728102,right,0.0
baseline,720575940615737531,right,0.0
baseline,720575940615754613,left,0.0
baseline,720575940615755921,left,0.0
baseline,720575940615764422,right,0.0
baseline,720575940615768693,right,0.0
baseline,720575940615780353,right,0.0
baseline,720575940615783837,right,0.0
baseline,720575940615785228,right,0.0
baseline,720575940615798540,right,0.0
baseline,720575940615800076,left,0.0
baseline,720575940615816754,right,0.0
baseline,720575940615830877,left,0.0
baseline,720575940615832577,right,0.0
baseline,720575940615838662,right,0.0
baseline,720575940615839174,left,0.0
baseline,720575940615839581,left,0.0
baseline,720575940615846237,left,0.0
baseline,720575940615847005,left,0.0
baseline,720575940615858644,left,0.0
baseline,720575940615859385,left,0.0
baseline,720575940615868102,left,0.0
baseline,720575940615876294,right,0.0
baseline,720575940615885661,left,0.0
baseline,720575940615892966,left,0.0
baseline,720575940615894173,right,0.0
baseline,720575940615895858,left,0.0
baseline,720575940615896989,right,0.0
baseline,720575940615897245,right,0.0
baseline,720575940615897501,right,0.0
baseline,720575940615901597,right,0.0
baseline,720575940615903121,left,0.0
baseline,720575940615904145,left,0.0
baseline,720575940615907997,right,0.0
baseline,720575940615910228,right,0.0
baseline,720575940615914982,left,0.0
baseline,720575940615927197,right,0.0
baseline,720575940615931293,right,0.0
baseline,720575940615957433,left,0.0
baseline,720575940615959252,left,0.0
baseline,720575940615961684,right,0.0
baseline,720575940615962043,left,0.0
baseline,720575940615964884,right,0.0
baseline,720575940615965140,right,0.0
baseline,720575940615974493,right,0.0
baseline,720575940615975227,right,0.0
baseline,720575940615978802,left,0.0
baseline,720575940615980338,left,0.0
baseline,720575940615980850,left,0.0
baseline,720575940616008309,left,0.0
baseline,720575940616009729,left,0.0
baseline,720575940616023225,left,0.0
baseline,720575940616028390,left,0.0
baseline,720575940616041913,right,0.0
baseline,720575940616044850,right,0.0
baseline,720575940616052625,right,0.0
baseline,720575940616068539,left,0.0
baseline,720575940616072665,left,0.0
baseline,720575940616076761,right,0.0
baseline,720575940616087323,right,0.0
baseline,720575940616089995,left,0.0
baseline,720575940616092603,left,0.0
baseline,720575940616095517,right,0.0
baseline,720575940616097163,right,0.0
baseline,720575940616105302,right,0.0
baseline,720575940616109398,right,0.0
baseline,720575940616121501,left,0.0
baseline,720575940616128669,left,0.0
baseline,720575940616134630,left,0.0
baseline,720575940616139606,left,0.0
baseline,720575940616162373,right,0.0
baseline,720575940616187649,left,0.0
baseline,720575940616189509,right,0.0
baseline,720575940616208965,right,0.0
baseline,720575940616222438,right,0.0
baseline,720575940616229410,left,0.0
baseline,720575940616235810,left,0.0
baseline,720575940616245365,right,0.0
baseline,720575940616260825,left,0.0
baseline,720575940616264148,left,0.0
baseline,720575940616270453,left,0.0
baseline,720575940616284955,left,0.0
baseline,720575940616295069,left,0.0
baseline,720575940616305181,left,0.0
baseline,720575940616306210,right,0.0
baseline,720575940616308597,right,0.0
baseline,720575940616309563,left,0.0
baseline,720575940616343611,left,0.0
baseline,720575940616345403,right,0.0
baseline,720575940616347916,left,0.0
baseline,720575940616349755,left,0.0
baseline,720575940616350011,right,0.0
baseline,720575940616358459,left,0.0
baseline,720575940616358715,left,0.0
baseline,720575940616368245,left,0.0
baseline,720575940616402260,left,0.0
baseline,720575940616417364,left,0.0
baseline,720575940616426869,left,0.0
baseline,720575940616428917,left,0.0
baseline,720575940616438085,left,0.0
baseline,720575940616440098,right,0.0
baseline,720575940616442369,left,0.0
baseline,720575940616460322,left,0.0
baseline,720575940616474395,left,0.0
baseline,720575940616475717,left,0.0
baseline,720575940616490326,left,0.0
baseline,720575940616502017,left,0.0
baseline,720575940616539419,left,0.0
baseline,720575940616547648,right,0.0
baseline,720575940616547904,right,0.0
baseline,720575940616560541,left,0.0
baseline,720575940616569227,right,0.0
baseline,720575940616578390,left,0.0
baseline,720575940616578646,right,0.0
baseline,720575940616580182,left,0.0
baseline,720575940616588374,left,0.0
baseline,720575940616588608,right,0.0
baseline,720575940616588683,right,0.0
baseline,720575940616589142,left,0.0
baseline,720575940616589888,right,0.0
baseline,720575940616598555,left,0.0
baseline,720575940616616075,right,0.0
baseline,720575940616627851,left,0.0
baseline,720575940616646873,left,0.0
baseline,720575940616647990,right,0.0
baseline,720575940616649433,left,0.0
baseline,720575940616650201,left,0.0
baseline,720575940616654166,left,0.0
baseline,720575940616663769,left,0.0
baseline,720575940616672822,right,0.0
baseline,720575940616673497,left,0.0
baseline,720575940616675638,right,0.0
baseline,720575940616677661,right,0.0
baseline,720575940616701657,left,0.0
baseline,720575940616702262,right,0.0
baseline,720575940616707421,left,0.0
baseline,720575940616707668,left,0.0
baseline,720575940616711254,left,0.0
baseline,720575940616723549,right,0.0
baseline,720575940616746123,right,0.0
baseline,720575940616746891,left,0.0
baseline,720575940616748827,left,0.0
baseline,720575940616750363,left,0.0
baseline,720575940616781241,right,0.0
baseline,720575940616786065,left,0.0
baseline,720575940616786833,left,0.0
baseline,720575940616788409,left,0.0
baseline,720575940616790713,left,0.0
baseline,720575940616798784,left,0.0
baseline,720575940616804753,left,0.0
baseline,720575940616821393,right,0.0
baseline,720575940616826001,left,0.0
baseline,720575940616836421,left,0.0
baseline,720575940616848192,right,0.0
baseline,720575940616852763,left,0.0
baseline,720575940616859259,right,0.0
baseline,720575940616860318,right,0.0
