condition,group,root_id,cell_type,side,rate_hz
odor_b_dl2d_left,pam_nonzero,720575940628427369,PAM09,left,0.6
odor_b_dl2d_left,pam_nonzero,720575940628615683,PAM01,left,14.2
odor_b_dl2d_left,pam_nonzero,720575940628687207,PAM01,left,13.8
odor_b_dl2d_left,pam_nonzero,720575940628836412,PAM08,right,18.0
odor_b_dl2d_left,pam_nonzero,720575940629188507,PAM01,left,3.2
odor_b_dl2d_left,pam_nonzero,720575940629190615,PAM08,left,1.4
odor_b_dl2d_left,pam_nonzero,720575940629579836,PAM04,right,43.4
odor_b_dl2d_left,pam_nonzero,720575940629960192,PAM10,left,31.0
odor_b_dl2d_left,pam_nonzero,720575940630397527,PAM12,right,6.8
odor_b_dl2d_left,pam_nonzero,720575940630465398,PAM07,left,9.4
odor_b_dl2d_left,pam_nonzero,720575940630500293,PAM08,left,30.2
odor_b_dl2d_left,pam_nonzero,720575940630684943,PAM08,left,18.0
odor_b_dl2d_left,pam_nonzero,720575940630777631,PAM05,right,8.8
odor_b_dl2d_left,pam_nonzero,720575940630868271,PAM11,right,15.4
odor_b_dl2d_left,pam_nonzero,720575940631017258,PAM04,right,6.6
odor_b_dl2d_left,pam_nonzero,720575940631095087,PAM01,left,8.4
